location_id,location_name,cause,intervention,population_age,predicted_icer_usd,predicted_icer_usd_median,predicted_icer_usd_lower,predicted_icer_usd_upper,predicted_icer_usd_25th_per,predicted_icer_usd_75th_per,region_min_icer,country_min_icer,country_max_icer,region_max_icer,total_ratio_count,kw_ratio_count,dalys_per_100k,prevalence_per_100k,burden_total,prevalence_total,input_per_year_per_test_cost,GDP_2019usd,efficacy,sensitivity,specificity,region_name,super_region_name,Status,u_l_ratio,intervention_type,cause_intervention,gdp_threshold_ochelak,gdp_threshold_pichon
37,kyrgyzstan,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,311,20689,20300.9,1352132.9,11.27,1384,93,,,central asia,"central europe, eastern europe, and central asia",eligible,196.74,prevention,Tuberculosis prevention,0.77,0.4
37,kyrgyzstan,Syphilis,Antental syphilis screening,0 to 11 m,342,292,86,878,191,426,,,,,,,15,0,21.9,0,0.6,1384,,86,99,central asia,"central europe, eastern europe, and central asia",eligible,10.22,prevention,Syphilis prevention,0.77,0.4
37,kyrgyzstan,Tuberculosis,Xpert TB test,all ages,513,369,76,1770,221,640,,,,,,,311,20689,20300.9,1352132.9,12.1,1384,,64.6,99,central asia,"central europe, eastern europe, and central asia",eligible,23.13,prevention,Tuberculosis prevention,0.77,0.4
37,kyrgyzstan,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",983,529,62,4577,251,1145,,,,,,,2248,1566,3245.8,2260,58.2,1384,93.5,,,central asia,"central europe, eastern europe, and central asia",eligible,73.47,prevention,HIV/AIDS prevention,0.77,0.4
37,kyrgyzstan,Tuberculosis,BCG vaccine against TB,0 to 4 y,1258,706,87,5485,356,1485,,,,,,,192,7196,1445.3,54133.9,0.01,1384,80,,,central asia,"central europe, eastern europe, and central asia",eligible,63.04,prevention,Tuberculosis prevention,0.77,0.4
37,kyrgyzstan,HIV/AIDS,ART for prevention,adults,1884,1079,124,8773,490,2129,,,,,,,186,134,8291.5,5936.4,58.2,1384,93.5,,,central asia,"central europe, eastern europe, and central asia",eligible,70.92,art,HIV/AIDS art,0.77,0.4
37,kyrgyzstan,HIV/AIDS,ART for prevention,0 to 9 y,2617,1483,151,12411,650,2930,,,,,,,81,17,1210.3,255.4,133.5,1384,93.5,,,central asia,"central europe, eastern europe, and central asia",eligible,82.25,art,HIV/AIDS art,0.77,0.4
37,kyrgyzstan,Tuberculosis,Preventive therapy for TB,adults,2658,1697,276,12389,919,2994,,,,,,,420,27673,18660.7,1230821.4,3.45,1384,64,,,central asia,"central europe, eastern europe, and central asia",eligible,44.87,prevention,Tuberculosis prevention,0.77,0.4
37,kyrgyzstan,HIV/AIDS,PREP for heterosexuals,adults,20506,11306,966,96434,5089,22353,,,,,,,186,134,8291.5,5936.4,28.8,1384,67,,,central asia,"central europe, eastern europe, and central asia",eligible,99.86,prevention,HIV/AIDS prevention,0.77,0.4
37,kyrgyzstan,HIV/AIDS,PREP for MSM,adults,23740,12874,1213,118026,6041,26826,,,,,,,126,69,5591,3075.3,28.8,1384,67,,,central asia,"central europe, eastern europe, and central asia",eligible,97.33,prevention,HIV/AIDS prevention,0.77,0.4
12,lao people's democratic republic,Syphilis,Antental syphilis screening,0 to 11 m,25,22,7,64,14,30,,,,,,,1700,0,2820.1,0,0.6,2594,,86,99,southeast asia,"southeast asia, east asia, and oceania",eligible,9.71,prevention,Syphilis prevention,0.39,0.17
12,lao people's democratic republic,Malaria,IPT for pregnant women,0 to 11 m,100,83,27,261,58,126,,,,,,,100,339,165.5785123,562.3468074,3.6,2594,61,,,southeast asia,"southeast asia, east asia, and oceania",eligible,9.58,prevention,Malaria prevention,0.39,0.17
12,lao people's democratic republic,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,1139,15029,81542.4,1075822.5,11.27,2594,93,,,southeast asia,"southeast asia, east asia, and oceania",eligible,196.74,prevention,Tuberculosis prevention,0.39,0.17
12,lao people's democratic republic,Malaria,IPT for infants,0 to 11 m,203,167,55,551,117,247,,,,,,,100,339,165.5785123,562.3468074,1.2,2594,30,,,southeast asia,"southeast asia, east asia, and oceania",eligible,9.94,prevention,Malaria prevention,0.39,0.17
12,lao people's democratic republic,Tuberculosis,BCG vaccine against TB,0 to 4 y,341,222,39,1250,122,421,,,,,,,991,3120,7942.6,25007.3,0.01,2594,80,,,southeast asia,"southeast asia, east asia, and oceania",eligible,32.05,prevention,Tuberculosis prevention,0.39,0.17
12,lao people's democratic republic,Malaria,Malaria vaccine,0 to 4 y,480,414,132,1130,283,621,,,,,,,41,617,331.902888,4941.221113,8,2594,36,,,southeast asia,"southeast asia, east asia, and oceania",eligible,8.55,prevention,Malaria prevention,0.39,0.17
12,lao people's democratic republic,Tuberculosis,Xpert TB test,all ages,862,618,119,3110,367,1058,,,,,,,1139,15029,81542.4,1075822.5,12.1,2594,,64.6,99,southeast asia,"southeast asia, east asia, and oceania",eligible,26.07,prevention,Tuberculosis prevention,0.39,0.17
12,lao people's democratic republic,Tuberculosis,Preventive therapy for TB,adults,989,688,131,3627,388,1162,,,,,,,1464,20734,71863.9,1017723.8,3.45,2594,64,,,southeast asia,"southeast asia, east asia, and oceania",eligible,27.67,prevention,Tuberculosis prevention,0.39,0.17
12,lao people's democratic republic,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1625,866,102,7400,412,1889,,,,,,,2257,1157,3745.4,1920,58.2,2594,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,72.27,prevention,HIV/AIDS prevention,0.39,0.17
12,lao people's democratic republic,Malaria,Bed nets,all ages,1690,1463,473,4206,1006,2150,,,,,,,24,336,1731.217668,24040.48973,0.72,2594,44,,,southeast asia,"southeast asia, east asia, and oceania",eligible,8.89,prevention,Malaria prevention,0.39,0.17
12,lao people's democratic republic,HIV/AIDS,ART for prevention,adults,2899,1677,201,13150,779,3316,,,,,,,358,169,17593,8285.9,58.2,2594,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,65.39,art,HIV/AIDS art,0.39,0.17
12,lao people's democratic republic,HIV/AIDS,ART for prevention,0 to 9 y,4094,2365,254,19372,1034,4646,,,,,,,236,19,3625.9,289.9,133.5,2594,93.5,,,southeast asia,"southeast asia, east asia, and oceania",eligible,76.39,art,HIV/AIDS art,0.39,0.17
12,lao people's democratic republic,HIV/AIDS,PREP for heterosexuals,adults,16300,8986,773,78384,4039,17672,,,,,,,358,169,17593,8285.9,28.8,2594,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,101.43,prevention,HIV/AIDS prevention,0.39,0.17
12,lao people's democratic republic,HIV/AIDS,PREP for MSM,adults,17771,9568,899,87625,4538,19956,,,,,,,287,122,14078.7,5983.9,28.8,2594,67,,,southeast asia,"southeast asia, east asia, and oceania",eligible,97.47,prevention,HIV/AIDS prevention,0.39,0.17
146,lebanon,Syphilis,Antental syphilis screening,0 to 11 m,32,28,9,83,18,40,,,,,,,615,0,642.6,0,0.6,7474,,86,99,north africa and middle east,north africa and middle east,eligible,9.31,prevention,Syphilis prevention,0.79,0.72
146,lebanon,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,30,10652,1576.1,551442.7,11.27,7474,93,,,north africa and middle east,north africa and middle east,not eligible,196.74,prevention,Tuberculosis prevention,0.79,0.72
146,lebanon,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",2714,1472,171,12380,712,3142,,,,,,,1074,295,1122.3,308.3,58.2,7474,93.5,,,north africa and middle east,north africa and middle east,eligible,72.48,prevention,HIV/AIDS prevention,0.79,0.72
146,lebanon,Tuberculosis,Xpert TB test,all ages,3191,2268,416,11960,1331,3896,,,,,,,30,10652,1576.1,551442.7,12.1,7474,,64.6,99,north africa and middle east,north africa and middle east,not eligible,28.72,prevention,Tuberculosis prevention,0.79,0.72
146,lebanon,HIV/AIDS,ART for prevention,adults,5152,2957,326,23081,1320,5889,,,,,,,59,30,2235.2,1152.3,58.2,7474,93.5,,,north africa and middle east,north africa and middle east,eligible,70.91,art,HIV/AIDS art,0.79,0.72
146,lebanon,HIV/AIDS,ART for prevention,0 to 9 y,6932,3922,395,33070,1699,8010,,,,,,,136,5,1332.5,49.8,133.5,7474,93.5,,,north africa and middle east,north africa and middle east,eligible,83.72,art,HIV/AIDS art,0.79,0.72
146,lebanon,Tuberculosis,Preventive therapy for TB,adults,9330,6566,1257,38376,3784,10788,,,,,,,40,13990,1513.6,530343.8,3.45,7474,64,,,north africa and middle east,north africa and middle east,not eligible,30.54,prevention,Tuberculosis prevention,0.79,0.72
146,lebanon,Tuberculosis,BCG vaccine against TB,0 to 4 y,9524,5279,647,42748,2669,11388,,,,,,,6,2087,33,10584.6,0.01,7474,80,,,north africa and middle east,north africa and middle east,not eligible,66.04,prevention,Tuberculosis prevention,0.79,0.72
146,lebanon,HIV/AIDS,PREP for heterosexuals,adults,30704,16932,1462,144669,7591,33441,20686,,,20686,,,59,30,2235.2,1152.3,28.8,7474,67,,,north africa and middle east,north africa and middle east,eligible,98.93,prevention,HIV/AIDS prevention,0.79,0.72
146,lebanon,HIV/AIDS,PREP for MSM,adults,38799,21206,2014,195471,9675,43058,20686,,,20686,,,31,21,1174.6,779.2,28.8,7474,67,,,north africa and middle east,north africa and middle east,eligible,97.07,prevention,HIV/AIDS prevention,0.79,0.72
194,lesotho,Syphilis,Antental syphilis screening,0 to 11 m,9,8,2,23,5,11,,10,10,,1,1,12646,0,5638.1,0,0.6,1122,,86,99,southern sub-saharan africa,sub-saharan africa,eligible,9.46,prevention,Syphilis prevention,0.67,0.64
194,lesotho,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,5606,27551,117247.5,576245.4,11.27,1122,93,,,southern sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.67,0.64
194,lesotho,Tuberculosis,BCG vaccine against TB,0 to 4 y,140,88,14,542,47,166,,,,,,,4797,13588,10477,29677.1,0.01,1122,80,,,southern sub-saharan africa,sub-saharan africa,eligible,39.28,prevention,Tuberculosis prevention,0.67,0.64
194,lesotho,Tuberculosis,Xpert TB test,all ages,365,265,56,1254,158,462,,854,854,,1,1,5606,27551,117247.5,576245.4,12.1,1122,,64.6,99,southern sub-saharan africa,sub-saharan africa,eligible,22.27,prevention,Tuberculosis prevention,0.67,0.64
194,lesotho,Tuberculosis,Preventive therapy for TB,adults,402,267,48,1543,145,464,,,,,,,7283,35652,104202,510100.2,3.45,1122,64,,,southern sub-saharan africa,sub-saharan africa,eligible,32.41,prevention,Tuberculosis prevention,0.67,0.64
194,lesotho,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",445,220,22,2124,97,462,,,,,2,,568401,384226,253418.5,171305.2,58.2,1122,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,94.42,prevention,HIV/AIDS prevention,0.67,0.64
194,lesotho,HIV/AIDS,ART for prevention,adults,816,435,53,3952,210,918,,,,,2,,37193,25484,532139.7,364615.7,58.2,1122,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,74.15,art,HIV/AIDS art,0.67,0.64
194,lesotho,HIV/AIDS,ART for prevention,0 to 9 y,1147,630,82,5488,305,1306,,,,,2,,9070,2159,39595.2,9424.2,133.5,1122,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,67.01,art,HIV/AIDS art,0.67,0.64
194,lesotho,HIV/AIDS,PREP for heterosexuals,adults,3220,1729,161,15936,822,3472,399,399,399,4639,1,1,37193,25484,532139.7,364615.7,28.8,1122,67,,,southern sub-saharan africa,sub-saharan africa,eligible,99.23,prevention,HIV/AIDS prevention,0.67,0.64
194,lesotho,HIV/AIDS,PREP for MSM,adults,4276,2326,210,20849,1077,4567,399,399,399,4639,1,1,16923,10294,242123.4,147283.4,28.8,1122,67,,,southern sub-saharan africa,sub-saharan africa,eligible,99.38,prevention,HIV/AIDS prevention,0.67,0.64
210,liberia,Malaria,IPT for pregnant women,0 to 11 m,3,3,1,8,2,4,,,,,2,,61380,30871,79366.44972,39917.66193,3.6,593,61,,,western sub-saharan africa,sub-saharan africa,eligible,9,prevention,Malaria prevention,0.18,0.47
210,liberia,Syphilis,Antental syphilis screening,0 to 11 m,5,4,1,12,3,6,,2,2,,1,1,34978,0,45228,0,0.6,593,,86,99,western sub-saharan africa,sub-saharan africa,eligible,9.38,prevention,Syphilis prevention,0.18,0.47
210,liberia,Malaria,IPT for infants,0 to 11 m,6,5,2,16,4,7,,,,,2,,61380,30871,79366.44972,39917.66193,1.2,593,30,,,western sub-saharan africa,sub-saharan africa,eligible,9.29,prevention,Malaria prevention,0.18,0.47
210,liberia,Malaria,Malaria vaccine,0 to 4 y,18,15,5,43,11,22,,106,106,,2,2,26325,43381,166721.9876,274742.6326,8,593,36,,,western sub-saharan africa,sub-saharan africa,eligible,8.52,prevention,Malaria prevention,0.18,0.47
210,liberia,Malaria,Bed nets,all ages,31,27,9,76,19,38,,,,,2,,6240,37320,298889.1644,1787587.488,0.72,593,44,,,western sub-saharan africa,sub-saharan africa,eligible,8.18,prevention,Malaria prevention,0.18,0.47
210,liberia,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,921,20059,44132.1,960828.1,11.27,593,93,,,western sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.18,0.47
210,liberia,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",377,196,22,1793,92,421,,,,,,,28728,15453,37146.5,19981.7,58.2,593,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,80.4,prevention,HIV/AIDS prevention,0.18,0.47
210,liberia,Tuberculosis,Xpert TB test,all ages,465,333,67,1616,202,579,,,,,,,921,20059,44132.1,960828.1,12.1,593,,64.6,99,western sub-saharan africa,sub-saharan africa,eligible,24.04,prevention,Tuberculosis prevention,0.18,0.47
210,liberia,Tuberculosis,BCG vaccine against TB,0 to 4 y,705,372,42,3215,176,800,,,,,,,598,9168,3788.3,58060.9,0.01,593,80,,,western sub-saharan africa,sub-saharan africa,eligible,76.36,prevention,Tuberculosis prevention,0.18,0.47
210,liberia,HIV/AIDS,ART for prevention,adults,708,393,47,3214,190,799,,,,,,,2787,1254,81443.2,36646.2,58.2,593,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,68.24,art,HIV/AIDS art,0.18,0.47
210,liberia,HIV/AIDS,ART for prevention,0 to 9 y,1051,594,65,5011,271,1182,,,,,,,353,90,4448.2,1136.2,133.5,593,93.5,,,western sub-saharan africa,sub-saharan africa,eligible,76.63,art,HIV/AIDS art,0.18,0.47
210,liberia,Tuberculosis,Preventive therapy for TB,adults,1453,856,124,7050,456,1598,,,,,,,1356,28516,39607.6,833188.4,3.45,593,64,,,western sub-saharan africa,sub-saharan africa,eligible,56.62,prevention,Tuberculosis prevention,0.18,0.47
210,liberia,HIV/AIDS,PREP for heterosexuals,adults,10044,5526,502,47261,2552,10935,5778,18113,18113,39957,1,1,2787,1254,81443.2,36646.2,28.8,593,67,,,western sub-saharan africa,sub-saharan africa,eligible,94.22,prevention,HIV/AIDS prevention,0.18,0.47
210,liberia,HIV/AIDS,PREP for MSM,adults,12935,7012,637,63688,3322,14264,5778,18113,18113,39957,1,1,1385,477,40478.2,13943.8,28.8,593,67,,,western sub-saharan africa,sub-saharan africa,eligible,99.92,prevention,HIV/AIDS prevention,0.18,0.47
147,libya,Syphilis,Antental syphilis screening,0 to 11 m,28,24,8,72,16,34,,,,,,,754,0,611.8,0,0.6,8571,,86,99,north africa and middle east,north africa and middle east,not eligible,9.3,prevention,Syphilis prevention,0.43,0.33
147,libya,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,48,15806,3208.2,1064587.9,11.27,8571,93,,,north africa and middle east,north africa and middle east,not eligible,196.74,prevention,Tuberculosis prevention,0.43,0.33
147,libya,Tuberculosis,Xpert TB test,all ages,2459,1741,365,8741,1060,3024,,,,,,,48,15806,3208.2,1064587.9,12.1,8571,,64.6,99,north africa and middle east,north africa and middle east,not eligible,23.97,prevention,Tuberculosis prevention,0.43,0.33
147,libya,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",2518,1340,162,11649,650,2910,,,,,,,2303,777,1868.3,630.6,58.2,8571,93.5,,,north africa and middle east,north africa and middle east,not eligible,71.78,prevention,HIV/AIDS prevention,0.43,0.33
147,libya,Tuberculosis,BCG vaccine against TB,0 to 4 y,4339,2715,384,16694,1437,5320,,,,,,,18,2963,76,12562.3,0.01,8571,80,,,north africa and middle east,north africa and middle east,not eligible,43.5,prevention,Tuberculosis prevention,0.43,0.33
147,libya,HIV/AIDS,ART for prevention,adults,5496,3141,348,24465,1412,6311,,,,,,,78,27,4083.5,1431.6,58.2,8571,93.5,,,north africa and middle east,north africa and middle east,not eligible,70.38,art,HIV/AIDS art,0.43,0.33
147,libya,Tuberculosis,Preventive therapy for TB,adults,6936,4982,1016,27579,2864,8256,,,,,,,59,19683,3084.6,1036710.6,3.45,8571,64,,,north africa and middle east,north africa and middle east,not eligible,27.13,prevention,Tuberculosis prevention,0.43,0.33
147,libya,HIV/AIDS,ART for prevention,0 to 9 y,7435,4186,423,35397,1820,8557,,,,,,,53,4,486.8,40.2,133.5,8571,93.5,,,north africa and middle east,north africa and middle east,not eligible,83.74,art,HIV/AIDS art,0.43,0.33
147,libya,HIV/AIDS,PREP for heterosexuals,adults,27889,15382,1325,131073,6890,30340,20686,,,20686,,,78,27,4083.5,1431.6,28.8,8571,67,,,north africa and middle east,north africa and middle east,not eligible,98.94,prevention,HIV/AIDS prevention,0.43,0.33
147,libya,HIV/AIDS,PREP for MSM,adults,35819,19571,1854,180098,8962,39933,20686,,,20686,,,39,14,2048.8,723.6,28.8,8571,67,,,north africa and middle east,north africa and middle east,not eligible,97.12,prevention,HIV/AIDS prevention,0.43,0.33
486,limpopo,Syphilis,Antental syphilis screening,0 to 11 m,8,7,2,19,4,9,,,,,,,12526,0,13742.9,0,0.6,4193,,86,99,southern sub-saharan africa,sub-saharan africa,eligible,9.35,prevention,Syphilis prevention,0.56,
486,limpopo,Malaria,IPT for pregnant women,0 to 11 m,109,90,30,289,64,138,,,,,,,209,352,229.1686852,386.0201217,3.6,4193,61,,,southern sub-saharan africa,sub-saharan africa,not eligible,9.64,prevention,Malaria prevention,0.56,
486,limpopo,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,1556,43772,83273.3,2342019.8,11.27,4193,93,,,southern sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.56,
486,limpopo,Malaria,IPT for infants,0 to 11 m,222,184,61,602,129,272,,,,,,,209,352,229.1686852,386.0201217,1.2,4193,30,,,southern sub-saharan africa,sub-saharan africa,not eligible,9.89,prevention,Malaria prevention,0.56,
486,limpopo,Tuberculosis,BCG vaccine against TB,0 to 4 y,252,171,30,865,94,313,,,,,,,1379,29370,7648,162831.8,0.01,4193,80,,,southern sub-saharan africa,sub-saharan africa,eligible,29.12,prevention,Tuberculosis prevention,0.56,
486,limpopo,Tuberculosis,Xpert TB test,all ages,371,266,56,1329,162,469,,,,,,,1556,43772,83273.3,2342019.8,12.1,4193,,64.6,99,southern sub-saharan africa,sub-saharan africa,eligible,23.53,prevention,Tuberculosis prevention,0.56,
486,limpopo,Malaria,Malaria vaccine,0 to 4 y,640,547,178,1499,378,831,,,,,,,217,499,1205.795814,2764.097835,8,4193,36,,,southern sub-saharan africa,sub-saharan africa,not eligible,8.43,prevention,Malaria prevention,0.56,
486,limpopo,Tuberculosis,Preventive therapy for TB,adults,753,530,98,2795,299,920,,,,,,,2002,53726,73411.4,1970515.6,3.45,4193,64,,,southern sub-saharan africa,sub-saharan africa,eligible,28.67,prevention,Tuberculosis prevention,0.56,
486,limpopo,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",1104,554,55,5340,246,1221,,,,,,,215709,238538,236657.5,261702.8,58.2,4193,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,96.39,prevention,HIV/AIDS prevention,0.56,
486,limpopo,Malaria,Bed nets,all ages,1633,1425,457,3954,978,2078,,,,,,,175,419,9383.662866,22404.22468,0.72,4193,44,,,southern sub-saharan africa,sub-saharan africa,not eligible,8.66,prevention,Malaria prevention,0.56,
486,limpopo,HIV/AIDS,ART for prevention,adults,2046,1102,145,9767,542,2338,,,,,,,12882,14798,472472.5,542737.4,58.2,4193,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,67.54,art,HIV/AIDS art,0.56,
486,limpopo,HIV/AIDS,ART for prevention,0 to 9 y,3151,1756,226,14753,869,3613,,,,,,,2770,620,31107.2,6963,133.5,4193,93.5,,,southern sub-saharan africa,sub-saharan africa,eligible,65.22,art,HIV/AIDS art,0.56,
486,limpopo,HIV/AIDS,PREP for heterosexuals,adults,4656,2540,230,22222,1180,5107,399,,,4639,,,12882,14798,472472.5,542737.4,28.8,4193,67,,,southern sub-saharan africa,sub-saharan africa,eligible,96.78,prevention,HIV/AIDS prevention,0.56,
486,limpopo,HIV/AIDS,PREP for MSM,adults,6438,3520,314,31704,1630,6892,399,,,4639,,,5224,5336,191612.3,195713.5,28.8,4193,67,,,southern sub-saharan africa,sub-saharan africa,eligible,100.91,prevention,HIV/AIDS prevention,0.56,
181,madagascar,Syphilis,Antental syphilis screening,0 to 11 m,5,5,1,14,3,7,,3,3,,1,1,27077,0,222346.2,0,0.6,519,,86,99,eastern sub-saharan africa,sub-saharan africa,eligible,9.64,prevention,Syphilis prevention,0.22,0.17
181,madagascar,Malaria,IPT for pregnant women,0 to 11 m,14,11,4,35,8,17,,,,,2,,17324,4755,142254.9557,39048.64915,3.6,519,61,,,eastern sub-saharan africa,sub-saharan africa,eligible,9.07,prevention,Malaria prevention,0.22,0.17
181,madagascar,Malaria,IPT for infants,0 to 11 m,27,22,8,71,16,32,,,,,2,,17324,4755,142254.9557,39048.64915,1.2,519,30,,,eastern sub-saharan africa,sub-saharan africa,eligible,9.38,prevention,Malaria prevention,0.22,0.17
181,madagascar,Malaria,Malaria vaccine,0 to 4 y,78,68,23,188,47,101,,412,412,,2,2,6506,6870,256297.5547,270635.1984,8,519,36,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.33,prevention,Malaria prevention,0.22,0.17
181,madagascar,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,2077,22304,554345.7,5953003.1,11.27,519,93,,,eastern sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.22,0.17
181,madagascar,Malaria,Bed nets,all ages,137,120,41,340,83,170,,,,,2,,1573,5769,419843.9288,1539657.454,0.72,519,44,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.38,prevention,Malaria prevention,0.22,0.17
181,madagascar,Tuberculosis,Xpert TB test,all ages,406,293,60,1433,176,510,,,,,,,2077,22304,554345.7,5953003.1,12.1,519,,64.6,99,eastern sub-saharan africa,sub-saharan africa,eligible,23.69,prevention,Tuberculosis prevention,0.22,0.17
181,madagascar,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",417,224,26,2008,105,488,,,,,,,9004,2710,73934.9,22254.2,58.2,519,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,77.23,prevention,HIV/AIDS prevention,0.22,0.17
181,madagascar,Tuberculosis,BCG vaccine against TB,0 to 4 y,477,253,33,2112,125,537,,,,,,,1078,11153,42468.7,439351.4,0.01,519,80,,,eastern sub-saharan africa,sub-saharan africa,eligible,63.98,prevention,Tuberculosis prevention,0.22,0.17
181,madagascar,HIV/AIDS,ART for prevention,adults,788,449,51,3806,205,888,,,,,,,752,252,118487.4,39645.8,58.2,519,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,74.19,art,HIV/AIDS art,0.22,0.17
181,madagascar,Tuberculosis,Preventive therapy for TB,adults,824,501,74,3781,271,929,,,,,,,3195,31451,503699.1,4957645.5,3.45,519,64,,,eastern sub-saharan africa,sub-saharan africa,eligible,51.17,prevention,Tuberculosis prevention,0.22,0.17
181,madagascar,HIV/AIDS,ART for prevention,0 to 9 y,1096,618,62,5163,276,1216,,,,,,,259,32,19665.4,2432.8,133.5,519,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,83.13,art,HIV/AIDS art,0.22,0.17
181,madagascar,HIV/AIDS,PREP for heterosexuals,adults,17503,9649,871,80820,4429,19014,1137,,,93667,,,752,252,118487.4,39645.8,28.8,519,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,92.77,prevention,HIV/AIDS prevention,0.22,0.17
181,madagascar,HIV/AIDS,PREP for MSM,adults,25435,13786,1287,121322,6434,28506,1137,,,93667,,,265,96,41714.2,15117.1,28.8,519,67,,,eastern sub-saharan africa,sub-saharan africa,eligible,94.24,prevention,HIV/AIDS prevention,0.22,0.17
182,malawi,Syphilis,Antental syphilis screening,0 to 11 m,6,5,2,15,4,8,,6,6,,2,2,21782,0,114192.7,0,0.6,522,,86,99,eastern sub-saharan africa,sub-saharan africa,eligible,9.44,prevention,Syphilis prevention,0.44,0.38
182,malawi,Malaria,IPT for pregnant women,0 to 11 m,7,5,2,17,4,8,,1,8,,7,7,28882,12161,151415.8576,63753.95717,3.6,522,61,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.81,prevention,Malaria prevention,0.44,0.38
182,malawi,Malaria,IPT for infants,0 to 11 m,13,11,4,34,8,16,,,,,7,,28882,12161,151415.8576,63753.95717,1.2,522,30,,,eastern sub-saharan africa,sub-saharan africa,eligible,9.25,prevention,Malaria prevention,0.44,0.38
182,malawi,Malaria,Malaria vaccine,0 to 4 y,38,33,11,93,23,49,,39,159,,7,7,13756,17103,355727.0717,442286.3967,8,522,36,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.42,prevention,Malaria prevention,0.44,0.38
182,malawi,Malaria,Bed nets,all ages,64,56,19,155,39,79,,,,,7,,2894,15025,533799.1906,2770899.157,0.72,522,44,,,eastern sub-saharan africa,sub-saharan africa,eligible,8.27,prevention,Malaria prevention,0.44,0.38
182,malawi,Tuberculosis,Chemotherapy for DS-TB,all ages,122,46,3,669,20,113,,,,,,,1831,12464,337649.4,2298605.8,11.27,522,93,,,eastern sub-saharan africa,sub-saharan africa,eligible,196.74,prevention,Tuberculosis prevention,0.44,0.38
182,malawi,HIV/AIDS,Option B+,"women 10-49 y, 0 to 11 m",277,140,16,1297,65,296,,731,731,,1,1,70354,95390,368828,500080.7,58.2,522,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,82.09,prevention,HIV/AIDS prevention,0.44,0.38
182,malawi,Tuberculosis,BCG vaccine against TB,0 to 4 y,399,217,29,1728,107,449,,,,,,,1382,6720,35730.9,173766.3,0.01,522,80,,,eastern sub-saharan africa,sub-saharan africa,eligible,59.16,prevention,Tuberculosis prevention,0.44,0.38
182,malawi,HIV/AIDS,ART for prevention,adults,498,267,32,2373,127,571,,,,,1,,6906,9174,729613.8,969135.4,58.2,522,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,74.38,art,HIV/AIDS art,0.44,0.38
182,malawi,HIV/AIDS,ART for prevention,0 to 9 y,718,401,48,3389,193,820,,,,,1,,2175,707,114481.6,37210.7,133.5,522,93.5,,,eastern sub-saharan africa,sub-saharan africa,eligible,71.04,art,HIV/AIDS art,0.44,0.38
182,malawi,Tuberculosis,Xpert TB test,all ages,764,546,102,2754,322,938,,,,,,,1831,12464,337649.4,2298605.8,12.1,522,,64.6,99,eastern sub-saharan africa,sub-saharan africa,eligible,26.89,prevention,Tuberculosis prevention,0.44,0.38
